index	original	translation	scores	mean	z_scores	z_mean
70	Singing is the act of producing musical sounds with the voice.	పాడటం అనేది వాయిస్ తో సంగీత శబ్దాలను ఉత్పత్తి చేసే చర్య.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
71	Two males will lock each other's antlers together and try to push each other away.	రెండు పురుషులు ఒకరి కొలతలు ఒకరికి లాక్ చేసి ఒకరినొకరు దూరం చేయడానికి ప్రయత్నిస్తారు.	"[20,20,20]"	20.0	"[-0.6492768979206138, -4.5479600777099165, -0.6424169295893204]"	-1.94655130173995
72	"It is near to Remedy Hospital, Chennai shopping mall, Usha Mullapudi arch, Vishwanath Theatre, TSRTC Bus stop, Apollo Hospital and KPHB Colony."	"ఇది రెమెడీ హాస్పిటల్, చెన్నై షాపింగ్ మాల్, ఉషా మల్పూడి ఆర్క్, విశ్వనాథ్ థియేటర్, టిఎస్ఆర్టిసి బస్ స్టాప్, అపోలో హాస్పిటల్ మరియు కెపిహెచ్బి కాలనీలకు సమీపంలో ఉంది."	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
73	"Researchers have identified two major variants of HPV16, European (HPV16-E), and Non-European (HPV16-NE)."	"పరిశోధకులు HPV16 యొక్క రెండు ప్రధాన వేరియంట్లను గుర్తించారు, యూరోపియన్ (HPV16-E) మరియు యూరోపియన్ కాని (HPV16-NE)."	"[85,85,65]"	78.3333333333333	"[0.0676059957943164, 0.587649139034211, -0.1460707433536975]"	0.16972813049161000
74	These goats are not just symbols of rural India.	ఈ మేకలు కేవలం గ్రామీణ భారతదేశం యొక్క చిహ్నాలు కాదు.	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
75	"The Nocte followed an age-old tradition of keeping bodies of the deceased relatives in the open, either near a river or just outside their houses."	"నౌక్టులు మరణించిన బంధువుల మృతదేహాలను బహిరంగ ప్రదేశంలో, నది దగ్గర లేదా వారి ఇళ్ల వెలుపల ఉంచే పురాతన సంప్రదాయాన్ని అనుసరిస్తున్నారు."	"[90,90,80]"	86.6666666666667	"[0.12275083377238796, 0.9826960018606823, 0.01937798539151013]"	0.37494160700819300
76	All music is composed by K. V. Mahadevan.	అన్ని సంగీతాలను కె. వి. మహాదేవాన్ రాశారు.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
77	Bollywood is one of the largest centres of film production in the world.	బాలీవుడ్ ప్రపంచంలోనే అతిపెద్ద సినిమా నిర్మాణ కేంద్రాలలో ఒకటి.	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
78	"Lacking the resources to occupy such a large region immediately after annexing portions of Punjab, the British recognised Gulab Singh as a Maharaja directly tributary to them on payment of 75 thousand Nanakshahee Rupees for the war-indemnity (this payment was justified on account of Gulab Singh legally being one of the chiefs of the Kingdom of Lahore and thus responsible for its treaty obligations)."	"పంజాబ్ యొక్క కొన్ని భాగాలను అనుసంధానించిన వెంటనే ఇంత పెద్ద ప్రాంతాన్ని ఆక్రమించడానికి వనరులు లేనందున, యుద్ధ పరిహారం కోసం 75 వేల నానాక్షీ రూపాయలు చెల్లించిన తరువాత, గులాబ్ సింగ్ను వారి ప్రత్యక్ష అనుబంధ మహారాజుగా బ్రిటీష్ వారు గుర్తించారు (గులాబ్ సింగ్ లాహోర్ రాజ్యంలోని చీఫ్లలో ఒకరు కాబట్టి ఈ చెల్లింపు చట్టబద్ధంగా మరియు దాని ఒప్పంద బాధ్యతలకు బాధ్యత వహించినందున ఈ చెల్లింపు సమర్థించబడింది)."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
79	Another ferry route to Travemünde originates from Malmö.	ట్రావెమౌండ్కు మరో ఫెర్రీ మార్గం మాల్మో నుండి వస్తుంది.	"[70,70,65]"	68.3333333333333	"[-0.09782851813989826, -0.597491449445203, -0.1460707433536975]"	-0.28046357031293300
80	It contains tannin useful in animal hide tanning.	ఇది జంతువుల చర్మం బ్రాన్ చేయడానికి ఉపయోగపడే టానిన్ ను కలిగి ఉంటుంది.	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
81	The first attestation of the Latin term is attributed to a charter of Duke Trpimir I of Croatia from the year 852.	లాటిన్ పదం యొక్క మొదటి ధృవీకరణను 852 సంవత్సరానికి చెందిన క్రొయేషియా డ్యూక్ ట్రిపిమిర్ I యొక్క చార్టర్కు కారణమని చెప్పబడింది.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
82	"Kapurthala was once the capital of Kapurthala State, a princely state in pre-independence India, ruled by the Ahluwalia Sikh rulers."	కపూర్తాలా ఒకప్పుడు కపూర్తాలా రాష్ట్ర రాజధానిగా ఉండేది. ఇది స్వాతంత్ర్యానికి ముందు భారతదేశంలో ఉన్న ఒక రాజ్యంగా ఉండేది. ఆహువాల్య సిక్కులు పాలించారు.	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
83	IIT Guwahati is home to five academic centres.	గువాహతి ఐఐటీలో ఐదు విద్యా కేంద్రాలు ఉన్నాయి.	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
84	"The main rivers and estuaries are the Thames, Severn and the Humber."	"ప్రధాన నదులు మరియు మౌన నదులు థామ్స్, సెవర్న్ మరియు హంబర్."	"[65,65,60]"	63.3333333333333	"[-0.1529733561179698, -0.9925383122716744, -0.20122031960210005]"	-0.4489106626639150
85	It is India's third largest state-owned port by volume of cargo handled and largest on the Eastern Coast.	ఇది భారతదేశంలో రవాణా పరిమాణం ప్రకారం మూడవ అతిపెద్ద ప్రభుత్వ పోర్ట్ మరియు తూర్పు తీరంలో అతిపెద్దది.	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
86	"Sultan Abdullah Qutb Shah's tomb is the last of the royal tombs, as Abul Hasan Qutb Shah (Tana Shah), the last Qutb Shahi Sultan, was a prisoner in the fortress of Daulatabad, near Aurangabad, when he died."	"సుల్తాన్ అబ్దుల్లా కుట్బ్ షా సమాధి రాజ సమాధిలో చివరిది, ఎందుకంటే అబూల్ హసన్ కుట్బ్ షా (తానా షా), చివరి కుట్బ్ షాహి సుల్తాన్, అతను మరణించినప్పుడు ఔరాంగ్బాద్ సమీపంలోని దౌలతాబాద్ కోటలో ఖైదీగా ఉన్నాడు."	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
87	"Glucose for metabolism is stored as a polymer, in plants mainly as starch and amylopectin, and in animals as glycogen."	"జీవక్రియ కోసం గ్లూకోజ్ ఒక పాలిమర్గా, మొక్కలలో ప్రధానంగా స్టార్చ్ మరియు అమిలోప్కటిన్గా, జంతువులలో గ్లైకోజెన్గా నిల్వ చేయబడుతుంది."	"[70,70,75]"	71.6666666666667	"[-0.09782851813989826, -0.597491449445203, -0.03577159085689241]"	-0.24369718614733100
