index	original	translation	scores	mean	z_scores	z_mean
70	"While most ""base"" or ""common card"" sets are plentiful, many ""insert"" or ""chase cards"" are very rare."	"""பெரும்பாலான"" ""அடிப்படை"" ""அல்லது"" ""பொதுவான அட்டை"" ""செட்டுகள் ஏராளமாக இருந்தாலும், பல"" ""உட்செலுத்துதல்"" ""அல்லது"" ""பின்தொடர்தல் அட்டைகள்"" ""மிகவும் அரிதானவை."""	[70,10,41]	40.333333333333336	[-0.8846400654007692, -4.032295433969266, -2.865604989157018]	-2.5941801628423513
71	According to this historian, the people whom the Greeks called Scythians were known (among the Jews) as Magogites, descendants of Magog in the Hebrew Bible.	இந்த வரலாற்றாசிரியரின் கூற்றுப்படி, கிரேக்கர்கள் சித்தியர்கள் என்று அழைக்கப்பட்ட மக்கள் (யூதர்களிடையே) எபிரெய பைபிளில் மாகோக்கின் சந்ததியினர் மாகோகைட்டுகள் என்று அழைக்கப்பட்டனர்.	[85,85,83]	84.33333333333333	[-0.007634127875222391, 0.07128505535744727, -0.19310197779066482]	-0.04315035010281332
72	Aikido practitioners for instance, can have a strong philosophical belief of the flow of energy and peace fostering, as idealised by the art's founder Morihei Ueshiba.	உதாரணமாக, ஐகிடோ பயிற்சியாளர்கள், கலையின் நிறுவனர் மோரிஹே உயெஷிபாவால் சித்தாந்தப்படுத்தப்பட்ட ஆற்றல் மற்றும் அமைதியை வளர்க்கும் வலுவான தத்துவ நம்பிக்கையைக் கொண்டிருக்கலாம்.	[91,95,96]	94.0	[0.34316824713499633, 0.6184291206010091, 0.6341013352513015]	0.5318995676624357
73	Most of these early synchronous CPUs ran at low clock rates compared to modern microelectronic designs.	இந்த ஆரம்பகால ஒத்திசைவு சிபியுக்களில் பெரும்பாலானவை நவீன மைக்ரோ எலக்ட்ரானிக் வடிவமைப்புகளுடன் ஒப்பிடுகையில் குறைந்த கடிகார விகிதங்களில் இயங்கின.	[98,70,82]	83.33333333333333	[0.7524376846469182, -0.7494310425078954, -0.2567330018708161]	-0.0845754532439311
74	During his college days, he was deeply associated with the Indian National Congress and the Indian independence movement.	கல்லூரி நாட்களில், இந்திய தேசிய காங்கிரஸ் மற்றும் இந்திய சுதந்திர இயக்கத்துடன் அவர் ஆழமாக தொடர்பு கொண்டிருந்தார்.	[92,92,95]	93.0	[0.40163530963669947, 0.45428590102794053, 0.5704703111711503]	0.4754638406119301
75	A maritime boundary is one example of a political demarcation.	கடல்சார் எல்லை என்பது அரசியல் எல்லை வரையறைக்கு ஒரு உதாரணம்.	[98,95,100]	97.66666666666667	[0.7524376846469182, 0.6184291206010091, 0.8886254315719065]	0.7531640789399446
76	The hexagonal form is coloured tan, and the cubic form is coloured red-brown the same as persimmon.	அறுகோண வடிவம் பழுப்பு நிறத்திலும், கனசதுர வடிவம் சிவப்பு-பழுப்பு நிறத்திலும், பெர்சிமோன் நிறத்திலும் இருக்கும்.	[70,95,85]	83.33333333333333	[-0.8846400654007692, 0.6184291206010091, -0.06583992963036231]	-0.11068362481004083
77	The famous Hawthorne study examined changes to the working environment at the Hawthorne plant of the Western Electric Company.	புகழ்பெற்ற ஹாவ்தோர்ன் ஆய்வு மேற்கத்திய மின்சார நிறுவனத்தின் ஹாவ்தோர்ன் ஆலையின் பணிச் சூழலில் ஏற்பட்ட மாற்றங்களை ஆய்வு செய்தது.	[96,65,84]	81.66666666666667	[0.6355035596435119, -1.0230030751296761, -0.12947095371051356]	-0.17232348973222592
78	In extreme cases this event can cause the white dwarf to exceed the Chandrasekhar limit and trigger a supernova that destroys the entire star, another possible cause for runaways.	தீவிர நிகழ்வுகளில் இந்த நிகழ்வு வெள்ளைக் குள்ளனை சந்திரசேகர் வரம்பை மீறி ஒரு சூப்பர்நோவாவை தூண்டிவிடும், இது முழு நட்சத்திரத்தையும் அழிக்கும், இது ஓடிப்போவதற்கான மற்றொரு காரணமாகும்.	[50,10,33]	31.0	[-2.0539813154348314, -4.032295433969266, -3.374653181798228]	-3.1536433104007755
79	For example, the coordinates ( x 1 , x 2 , … , x n ) {\displaystyle (x_{1},x_{2},\dotsc ,x_{n})} of a vector v {\displaystyle v} in a vector space with basis { e 1 , e 2 , … , e n } {\displaystyle \lbrace e_{1},e_{2},\dotsc ,e_{n}\rbrace } , are the coefficients of the basis vectors in the expression	எடுத்துக்காட்டாக, ஒரு திசையன் v {\displaystyle v} இன் ஆள்கூறுகள் (x 1, x 2,., x n) {\displaystyle (x _ {1}, x _ {2}, \dotsc, x _ {n})} {e 1, e 2,..., e n} {\displaystyle \lbrace e _ {1}, e _ {2}, \dotsc, e _ {n} \rbrace}, என்பவை வெளிப்பாட்டில் உள்ள திசையனின் குணகங்களாகும்.	[70,95,80]	81.66666666666667	[-0.8846400654007692, 0.6184291206010091, -0.3839950500311186]	-0.2167353316102929
